movieId,title,rating
81,Things to Do in Denver When You're Dead (1995),3.2684836184401274
82,Antonia's Line (Antonia) (1995),4.012848751835536
83,Once Upon a Time... When We Were Colored (1995),3.6491085899513775
84,Last Summer in the Hamptons (1995),3.3802395209580838
85,Angels and Insects (1995),3.5389908256880735
86,White Squall (1996),3.4867564046895354
87,Dunston Checks In (1996),2.410521582733813
88,Black Sheep (1996),3.127221940071102
89,Nick of Time (1995),3.1335626253940956
90,The Journey of August King (1995),3.338495575221239
92,Mary Reilly (1996),2.851949634443542
93,Vampire in Brooklyn (1995),2.51099404489235
94,Beautiful Girls (1996),3.5317134382842803
95,Broken Arrow (1996),3.1095484969242078
96,In the Bleak Midwinter (1995),3.690661478599222
97,"Hate (Haine, La) (1995)",3.987710674157303
99,Heidi Fleiss: Hollywood Madam (1995),3.1085825747724316
100,City Hall (1996),3.230622332060211
101,Bottle Rocket (1996),3.7732687260246314
102,Mr. Wrong (1996),2.4271708683473388
103,Unforgettable (1996),3.270471464019851
104,Happy Gilmore (1996),3.3942778801636178
105,"Bridges of Madison County, The (1995)",3.3287841191067
106,Nobody Loves Me (Keiner liebt mich) (1994),3.407142857142857
107,Muppet Treasure Island (1996),3.196195518345235
108,Catwalk (1996),3.036764705882353
110,Braveheart (1995),4.008480734851678
111,Taxi Driver (1976),4.086422381024783
112,Rumble in the Bronx (Hont faan kui) (1995),3.398412461802191
113,Before and After (1996),3.1252158894645943
114,Margaret's Museum (1995),3.62890625
116,Anne Frank Remembered (1995),3.9149139579349903
117,"Young Poisoner's Handbook, The (1995)",3.5878995433789953
118,If Lucy Fell (1996),3.0114698385726424
119,"Steal Big, Steal Little (1995)",2.795955882352941
120,Race the Sun (1996),2.8839285714285716
121,"Boys of St. Vincent, The (1992)",3.7357723577235773
122,Boomerang (1992),2.862026862026862
123,Chungking Express (Chung Hing sam lam) (1994),3.98831123517097
124,"Star Maker, The (Uomo delle stelle, L') (1995)",3.491228070175439
125,Flirting With Disaster (1996),3.739739059527045
126,"NeverEnding Story III, The (1994)",2.3447828904731045
129,Pie in the Sky (1996),3.171641791044776
131,Frankie Starlight (1995),3.3055555555555554
132,Jade (1995),2.7694570135746606
135,Down Periscope (1996),2.99909525655939
137,Man of the Year (1995),3.3016528925619837
138,"Neon Bible, The (1995)",3.278523489932886
140,Up Close and Personal (1996),3.308727208355461
141,"Birdcage, The (1996)",3.5209477362620483
144,"Brothers McMullen, The (1995)",3.465668449197861
145,Bad Boys (1995),3.275243130343972
146,"Amazing Panda Adventure, The (1995)",2.8961661341853033
147,"Basketball Diaries, The (1995)",3.601513364779874
148,"Awfully Big Adventure, An (1995)",2.907754010695187
149,Amateur (1994),3.687280701754386
150,Apollo 13 (1995),3.8843006903605217
151,Rob Roy (1995),3.523970588235294
152,"Addiction, The (1995)",3.093926553672316
153,Batman Forever (1995),2.9020622558025204
154,Beauty of the Day (Belle de jour) (1967),3.7960108794197644
155,Beyond Rangoon (1995),3.39553368660106
156,Blue in the Face (1995),3.532726237905521
157,Canadian Bacon (1995),2.79353323699422
158,Casper (1995),2.890463592844545
159,Clockers (1995),3.414043583535109
160,Congo (1995),2.6060331353547985
161,Crimson Tide (1995),3.7451930384556924
162,Crumb (1994),3.9871696960439897
163,Desperado (1995),3.4313217219083123
164,Devil in a Blue Dress (1995),3.4602864583333335
165,Die Hard: With a Vengeance (1995),3.5077587042963825
166,"Doom Generation, The (1995)",2.839622641509434
168,First Knight (1995),3.063582132984141
169,Free Willy 2: The Adventure Home (1995),2.2968980797636633
170,Hackers (1995),3.2206496762063925
171,Jeffrey (1995),3.5982935153583617
172,Johnny Mnemonic (1995),2.752074975791949
173,Judge Dredd (1995),2.5393730663709064
174,Jury Duty (1995),2.4490116801437556
175,Kids (1995),3.5235172056026283
176,Living in Oblivion (1995),3.846942880128721
177,Lord of Illusions (1995),2.8941908713692945
178,Love & Human Remains (1993),3.3798076923076925
179,Mad Love (1995),2.7476415094339623
180,Mallrats (1995),3.56965148555567
181,Mighty Morphin Power Rangers: The Movie (1995),1.9860046651116294
182,Moonlight and Valentino (1995),3.0807799442896937
183,Mute Witness (1994),3.35703125
184,Nadja (1994),3.108882521489971
185,"Net, The (1995)",3.1189419094877437
186,Nine Months (1995),2.8698997167572533
187,Party Girl (1995),3.451367781155015
188,"Prophecy, The (1995)",3.3308090136682673
189,Reckless (1995),3.007288629737609
190,Safe (1995),3.582608695652174
191,"Scarlet Letter, The (1995)",2.688841201716738
193,Showgirls (1995),2.2499720264070717
194,Smoke (1995),3.8396506005303386
195,Something to Talk About (1995),3.090667454223272
196,Species (1995),2.8268992904107804
198,Strange Days (1995),3.418086500655308
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",3.772781065088757
200,"Tie That Binds, The (1995)",2.841292134831461
201,Three Wishes (1995),3.0322997416020674
202,Total Eclipse (1995),3.061844863731656
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3.1590833610096314
204,Under Siege 2: Dark Territory (1995),2.930745241423809
205,Unstrung Heroes (1995),3.505434782608696
206,Unzipped (1995),3.4745042492917846
207,"Walk in the Clouds, A (1995)",3.3692256563642404
208,Waterworld (1995),2.864803577131907
209,White Man's Burden (1995),2.8219794344473006
210,Wild Bill (1995),2.883466135458167
211,"Browning Version, The (1994)",3.585526315789474
212,Bushwhacked (1995),2.559128630705394
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),4.0242694403169885
214,Before the Rain (Pred dozhdot) (1994),4.037254901960784
215,Before Sunrise (1995),3.9036119568225853
216,Billy Madison (1995),3.2472568695489072
217,"Babysitter, The (1995)",2.7355410447761193
218,Boys on the Side (1995),3.2842473482283907
219,"Cure, The (1995)",3.6080691642651295
220,Castle Freak (1995),2.4150641025641026
222,Circle of Friends (1995),3.5305022975756617
223,Clerks (1994),3.8509450171821307
224,Don Juan DeMarco (1995),3.4358244884560674
225,Disclosure (1994),3.286889517569982
227,Drop Zone (1994),3.06823335394764
228,Destiny Turns on the Radio (1995),2.6806981519507187
229,Death and the Maiden (1994),3.5614931237721024
230,Dolores Claiborne (1995),3.5786866505779247
231,Dumb & Dumber (Dumb and Dumber) (1994),2.9560056050551253
232,Eat Drink Man Woman (Yin shi nan nu) (1994),4.022713368002448
233,Exotica (1994),3.5249520153550864
234,Exit to Eden (1994),2.67453250222618
235,Ed Wood (1994),3.658249253142438
236,French Kiss (1995),3.3063228075316875
237,Forget Paris (1995),3.218412886064726
238,Far From Home: The Adventures of Yellow Dog (1995),3.1653409090909093
239,"Goofy Movie, A (1995)",3.096537120079721
240,Hideaway (1995),2.9013840830449826
241,Fluke (1995),3.020100502512563
242,Farinelli: il castrato (1994),3.3943661971830985
243,Gordy (1995),2.5072614107883817
244,Gumby: The Movie (1995),2.357142857142857
245,The Glass Shield (1994),2.96309963099631
246,Hoop Dreams (1994),4.0047888550282975
247,Heavenly Creatures (1994),3.8160953978906997
248,Houseguest (1994),3.0127144607843137
249,Immortal Beloved (1994),3.668769113149847
250,Heavyweights (Heavy Weights) (1995),3.047169811320755
251,"Hunted, The (1995)",3.0381773399014778
252,I.Q. (1994),3.2092124408875953
253,Interview with the Vampire: The Vampire Chronicles (1994),3.5052233084147977
254,Jefferson in Paris (1995),2.8865030674846626
255,"Jerky Boys, The (1995)",2.277284826974268
256,Junior (1994),2.682011935208866
257,Just Cause (1995),3.409351620947631
258,"Kid in King Arthur's Court, A (1995)",2.6344997266265717
259,Kiss of Death (1995),3.0669856459330145
260,Star Wars: Episode IV - A New Hope (1977),4.120454684348836
261,Little Women (1994),3.59607729308343
262,"Little Princess, A (1995)",3.7602985074626867
263,Ladybird Ladybird (1994),3.732360097323601
264,"Enfer, L' (1994)",3.3285714285714287
265,Like Water for Chocolate (Como agua para chocolate) (1992),3.9159683794466402
266,Legends of the Fall (1994),3.50181718061674
267,Major Payne (1995),2.9094061551798873
268,Little Odessa (1994),3.3044914134742402
269,My Crazy Life (Mi vida loca) (1993),3.477272727272727
270,Love Affair (1994),3.1798534798534797
271,Losing Isaiah (1995),3.3295281582952816
272,"Madness of King George, The (1994)",3.7369704902427414
273,Mary Shelley's Frankenstein (Frankenstein) (1994),3.1224952290076335
274,Man of the House (1995),2.8408385093167703
275,Mixed Nuts (1994),2.7297546012269938
276,Milk Money (1994),2.981794425087108
277,Miracle on 34th Street (1994),3.3896576193010466
278,Miami Rhapsody (1995),3.0224766751484307
279,My Family (1995),3.6884133611691023
280,Murder in the First (1995),3.715489792095898
281,Nobody's Fool (1994),3.659406181552689
282,Nell (1994),3.392917505030181
283,New Jersey Drive (1995),3.0923694779116464
287,Nina Takes a Lover (1994),3.2440119760479043
288,Natural Born Killers (1994),3.2534547381971
289,Only You (1994),3.358721272834414
290,Once Were Warriors (1994),3.986750348675035
291,Poison Ivy II (1996),2.3013986013986014
292,Outbreak (1995),3.4201166080176635
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.087593140477756
294,"Perez Family, The (1995)",3.172055427251732
295,"Pyromaniac's Love Story, A (1995)",2.8037578288100207
296,Pulp Fiction (1994),4.173971387139363
297,Panther (1995),3.108058608058608
298,Pushing Hands (Tui shou) (1992),3.5135658914728682
299,Priest (1994),3.7248175182481753
300,Quiz Show (1994),3.6607282065391846
301,Picture Bride (Bijo photo) (1994),3.5113168724279835
302,"Queen Margot (Reine Margot, La) (1994)",3.73828125
303,"Quick and the Dead, The (1995)",3.0416825034841
304,Roommates (1995),3.1846666666666668
305,Ready to Wear (Pret-A-Porter) (1994),2.7033323919796666
306,Three Colors: Red (Trois couleurs: Rouge) (1994),4.05702479338843
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),3.971726564463433
308,Three Colors: White (Trzy kolory: Bialy) (1994),3.8968635911052107
309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",3.639957264957265
310,Rent-a-Kid (1995),2.7827715355805243
312,Stuart Saves His Family (1995),2.608663729809104
313,"Swan Princess, The (1994)",3.0696804894629506
314,"Secret of Roan Inish, The (1994)",3.85025498377376
315,"Specialist, The (1994)",2.899848072924996
316,Stargate (1994),3.370404908638772
317,"Santa Clause, The (1994)",3.1316038787338387
318,"Shawshank Redemption, The (1994)",4.424188001918387
319,Shallow Grave (1994),3.751434501281895
320,Suture (1993),3.25
321,Strawberry and Chocolate (Fresa y chocolate) (1993),3.7627206645898235
322,Swimming with Sharks (1995),3.678912213740458
324,"Sum of Us, The (1994)",3.6936475409836067
325,National Lampoon's Senior Trip (1995),2.6493624772313296
326,To Live (Huozhe) (1994),4.084002677376171
327,Tank Girl (1995),2.808528230569336
328,Tales from the Crypt Presents: Demon Knight (1995),3.16322629969419
329,Star Trek: Generations (1994),3.343942368482348
330,Tales from the Hood (1995),2.8097014925373136
331,Tom & Viv (1994),3.287435456110155
332,Village of the Damned (1995),2.775219298245614
333,Tommy Boy (1995),3.3553944137507674
334,Vanya on 42nd Street (1994),3.816746126340882
335,Underneath (1995),3.265133171912833
336,"Walking Dead, The (1995)",2.857827476038339
337,What's Eating Gilbert Grape (1993),3.7492741812254877
338,Virtuosity (1995),2.99005076142132
339,While You Were Sleeping (1995),3.5079741130243844
340,"War, The (1994)",3.3728646517739818
341,Double Happiness (1994),3.5871670702179177
342,Muriel's Wedding (1994),3.4827241046934083
343,"Baby-Sitters Club, The (1995)",2.666172106824926
344,Ace Ventura: Pet Detective (1994),2.989431678652868
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",3.62471386180585
346,Backbeat (1993),3.4257510729613734
347,Bitter Moon (1992),3.437032777458309
348,Bullets Over Broadway (1994),3.6813032815602007
349,Clear and Present Danger (1994),3.6675977653631286
350,"Client, The (1994)",3.465123820754717
351,"Corrina, Corrina (1994)",3.3044370351372145
352,Crooklyn (1994),3.263948497854077
353,"Crow, The (1994)",3.5139848543474654
354,Cobb (1994),3.1498039215686275
355,"Flintstones, The (1994)",2.4150967413441955
356,Forrest Gump (1994),4.056584913437757
357,Four Weddings and a Funeral (1994),3.644628919169202
358,Higher Learning (1995),3.249260667511618
359,I Like It Like That (1994),3.291958041958042
360,I Love Trouble (1994),2.7308749427393497
361,It Could Happen to You (1994),3.323719676549865
362,"Jungle Book, The (1994)",3.3644916373239435
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",3.9886535552193645
364,"Lion King, The (1994)",3.811425853503858
365,Little Buddha (1993),3.1661585365853657
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",2.9798441734417342
367,"Mask, The (1994)",3.1814000361766452
368,Maverick (1994),3.4052178959586366
369,Mrs. Parker and the Vicious Circle (1994),3.305410122164049
370,Naked Gun 33 1/3: The Final Insult (1994),2.9668967958930783
371,"Paper, The (1994)",3.258199502375028
372,Reality Bites (1994),3.260491411176343
373,Red Rock West (1992),3.7748911860718173
374,Richie Rich (1994),2.4427374301675977
375,Safe Passage (1994),3.2786259541984735
376,"River Wild, The (1994)",3.29024685748902
377,Speed (1994),3.4866057019903174
378,Speechless (1994),3.124430641821946
379,Timecop (1994),2.7159767832595083
380,True Lies (1994),3.501710443535703
381,When a Man Loves a Woman (1994),3.4036080650866642
382,Wolf (1994),3.0438088940320713
383,Wyatt Earp (1994),3.200345580210986
384,Bad Company (1995),2.981366459627329
385,"Man of No Importance, A (1994)",3.565693430656934
386,S.F.W. (1994),2.822834645669291
387,"Low Down Dirty Shame, A (1994)",2.659919028340081
388,Boys Life (1995),3.5533216783216783
389,"Colonel Chabert, Le (1994)",3.490566037735849
390,Faster Pussycat! Kill! Kill! (1965),3.424374319912949
391,Jason's Lyric (1994),3.1598639455782314
392,"Secret Adventures of Tom Thumb, The (1993)",3.2896551724137932
393,Street Fighter (1994),1.9203783996846668
394,Coldblooded (1995),3.367132867132867
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),2.4545103092783505
407,In the Mouth of Madness (1995),3.20182841068917
408,8 Seconds (1994),3.232443820224719
409,Above the Rim (1994),3.0439672801635993
410,Addams Family Values (1993),3.008339393939394
411,Martin Lawrence: You So Crazy (1994),2.778225806451613
412,"Age of Innocence, The (1993)",3.5522680412371135
413,Airheads (1994),2.8150149296175173
414,"Air Up There, The (1994)",2.6153846153846154
415,Another Stakeout (1993),2.8136103583258056
416,Bad Girls (1994),2.705357142857143
417,Barcelona (1994),3.517615971814445
418,Being Human (1993),2.699438202247191
419,"Beverly Hillbillies, The (1993)",2.4916217257318953
420,Beverly Hills Cop III (1994),2.757157682681155
421,Black Beauty (1994),3.2859749739311783
422,Blink (1994),3.230352303523035
423,Blown Away (1994),3.008343508343508
424,Blue Chips (1994),2.710754017305315
425,Blue Sky (1994),3.4697469746974696
426,Body Snatchers (1993),3.1144473455178416
427,Boxing Helena (1993),2.5398468519568915
428,"Bronx Tale, A (1993)",3.818519172998763
429,Cabin Boy (1994),2.3688524590163933
430,Calendar Girl (1993),2.314487632508834
431,Carlito's Way (1993),3.7010985941718646
432,City Slickers II: The Legend of Curly's Gold (1994),2.7202107829079436
433,Clean Slate (1994),2.916471506635441
434,Cliffhanger (1993),3.0671806566040467
435,Coneheads (1993),2.569116982107099
436,Color of Night (1994),2.623117469879518
437,Cops and Robbersons (1994),2.6026246719160104
438,"Cowboy Way, The (1994)",2.70442238267148
440,Dave (1993),3.596739883249233
441,Dazed and Confused (1993),3.6821276163381427
442,Demolition Man (1993),3.0516875090531603
443,"Endless Summer 2, The (1994)",3.3386837881219904
444,Even Cowgirls Get the Blues (1993),2.4254062038404727
445,Fatal Instinct (1993),2.8830908178625188
446,Farewell My Concubine (Ba wang bie ji) (1993),3.8933851165121522
447,"Favor, The (1994)",2.5219298245614037
448,Fearless (1993),3.551322919987249
449,Fear of a Black Hat (1994),3.455182072829132
450,With Honors (1994),3.353689977441186
451,Flesh and Bone (1993),3.0523520485584217
452,Widows' Peak (1994),3.558679706601467
453,For Love or Money (1993),3.1044399596367307
454,"Firm, The (1993)",3.5012111352133046
455,Free Willy (1993),2.6077350809254294
456,Fresh (1994),3.8249258160237387
457,"Fugitive, The (1993)",3.979976219606762
458,Geronimo: An American Legend (1993),3.148301193755739
459,"Getaway, The (1994)",2.779166666666667
460,Getting Even with Dad (1994),2.4293933054393304
461,Go Fish (1994),3.3446236559139786
462,"Good Man in Africa, A (1994)",2.6285714285714286
463,Guilty as Sin (1993),2.810185185185185
464,Hard Target (1993),2.9230882787127253
465,Heaven & Earth (1993),3.264629388816645
466,Hot Shots! Part Deux (1993),2.920115652004418
467,Live Nude Girls (1995),3.4274193548387095
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",3.308441158348737
469,"House of the Spirits, The (1993)",3.2821818181818183
470,House Party 3 (1994),2.142857142857143
471,"Hudsucker Proxy, The (1994)",3.652908677283068
472,I'll Do Anything (1994),2.8768406961178044
473,In the Army Now (1994),2.3213559322033896
474,In the Line of Fire (1993),3.719738008470403
475,In the Name of the Father (1993),3.903062210200927
476,"Inkwell, The (1994)",3.018595041322314
477,What's Love Got to Do with It? (1993),3.5489804498633593
478,Jimmy Hollywood (1994),2.4273356401384083
479,Judgment Night (1993),2.927001569858713
480,Jurassic Park (1993),3.6650338125073576
481,Kalifornia (1993),3.3392413450389267
482,Killing Zoe (1994),3.4254308828702076
483,King of the Hill (1993),3.767255216693419
484,Lassie (1994),2.782389937106918
485,Last Action Hero (1993),2.7847383346223253
486,Life with Mikey (1993),2.6930232558139533
487,Lightning Jack (1994),2.595890410958904
488,M. Butterfly (1993),3.392190152801358
489,Made in America (1993),2.759962347034829
490,Malice (1993),3.351140456182473
491,"Man Without a Face, The (1993)",3.400643740470947
492,Manhattan Murder Mystery (1993),3.6609970674486805
493,Menace II Society (1993),3.615128331688055
494,Executive Decision (1996),3.3739313292884723
495,In the Realm of the Senses (Ai no corrida) (1976),3.447334200260078
496,What Happened Was... (1994),3.295990566037736
497,Much Ado About Nothing (1993),3.870203895511693
498,Mr. Jones (1993),2.806845965770171
499,Mr. Wonderful (1993),2.7665876777251186
500,Mrs. Doubtfire (1993),3.392682673318782
501,Naked (1993),3.8334888059701493
502,"Next Karate Kid, The (1994)",2.32170183167169
503,"New Age, The (1994)",3.093103448275862
504,No Escape (1994),2.980865224625624
505,North (1994),2.5186131386861312
506,Orlando (1992),3.4909217877094973
507,"Perfect World, A (1993)",3.521998296906046
508,Philadelphia (1993),3.803903717191455
509,"Piano, The (1993)",3.6844782352626226
510,Poetic Justice (1993),2.7627388535031847
511,"Program, The (1993)",3.141367323290846
512,"Puppet Masters, The (1994)",2.9172387490465295
513,Radioland Murders (1994),2.9477611940298507
514,"Ref, The (1994)",3.4515009189299573
515,"Remains of the Day, The (1993)",3.894593895499224
516,Renaissance Man (1994),3.0844481605351173
517,Rising Sun (1993),3.135408245755861
518,"Road to Wellville, The (1994)",2.6961089494163426
519,RoboCop 3 (1993),2.2444105691056913
520,Robin Hood: Men in Tights (1993),3.065161591412904
521,Romeo Is Bleeding (1993),3.3215712383488682
522,Romper Stomper (1992),3.5437956204379564
523,Ruby in Paradise (1993),3.64436248682824
524,Rudy (1993),3.5145076043576746
525,"Saint of Fort Washington, The (1993)",3.3784530386740332
526,"Savage Nights (Nuits fauves, Les) (1992)",3.164335664335664
527,Schindler's List (1993),4.257501817775044
528,"Scout, The (1994)",2.781808622502629
529,Searching for Bobby Fischer (1993),3.8332052595628414
531,"Secret Garden, The (1993)",3.503579175704989
532,Serial Mom (1994),3.0615181210141547
533,"Shadow, The (1994)",2.9307206988595
534,Shadowlands (1993),3.8886153240102423
535,Short Cuts (1993),3.7711463785243966
536,"Simple Twist of Fate, A (1994)",3.278343949044586
537,Sirens (1994),3.1609405801182766
538,Six Degrees of Separation (1993),3.693967902600996
539,Sleepless in Seattle (1993),3.5154209284028326
540,Sliver (1993),2.72465804759228
541,Blade Runner (1982),4.116097462031895
542,Son in Law (1993),2.861319534282018
543,So I Married an Axe Murderer (1993),3.210330693344449
544,Striking Distance (1993),2.9290350497620077
546,Super Mario Bros. (1993),2.088235294117647
547,Surviving the Game (1994),2.8239355581127734
548,Terminal Velocity (1994),2.8998651382333107
549,Thirty-Two Short Films About Glenn Gould (1993),3.8899665551839466
550,Threesome (1994),3.084097421203438
551,"Nightmare Before Christmas, The (1993)",3.7366785447915802
552,"Three Musketeers, The (1993)",3.1943745030479724
553,Tombstone (1993),3.6958769155923132
554,Trial by Jury (1994),3.087037037037037
555,True Romance (1993),3.804050166839259
556,"War Room, The (1993)",3.9697085889570554
558,"Pagemaster, The (1994)",2.817044793484584
561,Killer (Bulletproof Heart) (1994),3.4393939393939394
562,Welcome to the Dollhouse (1995),3.762975042541123
563,Germinal (1993),3.45467032967033
564,Chasers (1994),2.352112676056338
565,Cronos (1993),3.225225225225225
566,Naked in New York (1994),2.7903225806451615
567,Kika (1993),3.3613053613053614
568,Bhaji on the Beach (1993),3.553030303030303
569,Little Big League (1994),2.9406923950056756
570,"Slingshot, The (Kådisbellan) (1993)",3.467248908296943
571,"Wedding Gift, The (1994)",3.6214285714285714
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",3.4537037037037037
574,Spanking the Monkey (1994),3.2981906750173975
575,"Little Rascals, The (1994)",3.044366421959783
577,Andre (1994),2.8055964653902796
580,Princess Caraboo (1994),3.046511627906977
581,"Celluloid Closet, The (1995)",3.9812087353986794
582,Métisse (Café au Lait) (1993),3.334507042253521
583,Dear Diary (Caro Diario) (1994),3.53971119133574
585,"Brady Bunch Movie, The (1995)",2.6117483645487947
586,Home Alone (1990),3.1340491172337956
587,Ghost (1990),3.444582427817448
588,Aladdin (1992),3.6917533332047
589,Terminator 2: Judgment Day (1991),3.9415014472906096
590,Dances with Wolves (1990),3.740337721919155
592,Batman (1989),3.386488025271819
593,"Silence of the Lambs, The (1991)",4.15141241652351
594,Snow White and the Seven Dwarfs (1937),3.5737629736905623
595,Beauty and the Beast (1991),3.679634433962264
596,Pinocchio (1940),3.446093601970568
597,Pretty Woman (1990),3.4320460211926034
598,Window to Paris (Okno v Parizh) (1994),3.613372093023256
599,"Wild Bunch, The (1969)",3.974276974416018
600,Love and a .45 (1994),2.988888888888889
602,"Great Day in Harlem, A (1994)",3.997191011235955
603,"Bye Bye, Love (1995)",2.9420634920634923
605,One Fine Day (1996),3.300746076665809
606,Candyman: Farewell to the Flesh (1995),2.575453976205385
608,Fargo (1996),4.106229357798165
609,Homeward Bound II: Lost in San Francisco (1996),3.030640668523677
610,Heavy Metal (1981),3.374339232360377
611,Hellraiser: Bloodline (1996),2.5317501290655655
612,"Pallbearer, The (1996)",2.7283254156769594
613,Jane Eyre (1996),3.635628227194492
614,Loaded (1994),3.113095238095238
615,Bread and Chocolate (Pane e cioccolata) (1973),3.8600299401197606
616,"Aristocats, The (1970)",3.375757876950601
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",3.5877796901893286
618,Two Much (1995),2.7493403693931397
619,Ed (1996),2.610969387755102
621,My Favorite Season (1993),3.597953216374269
626,"Thin Line Between Love and Hate, A (1996)",2.8983918128654973
627,"Last Supper, The (1995)",3.534579918032787
628,Primal Fear (1996),3.7537896365042536
630,Carried Away (1996),3.350210970464135
631,All Dogs Go to Heaven 2 (1996),2.7590978013646703
632,Land and Freedom (Tierra y libertad) (1995),3.9262899262899262
633,Denise Calls Up (1995),3.3857142857142857
634,Theodore Rex (1995),2.275815217391304
635,"Family Thing, A (1996)",3.6416881998277346
637,Sgt. Bilko (1996),2.8464912280701755
638,Jack and Sarah (1995),3.2805872756933114
639,Girl 6 (1996),2.930635838150289
640,Diabolique (1996),2.9796640141467727
645,Nelly & Monsieur Arnaud (1995),3.642857142857143
647,Courage Under Fire (1996),3.528109224414869
648,Mission: Impossible (1996),3.40252751642109
649,Cold Fever (Á köldum klaka) (1995),3.7263513513513513
650,Moll Flanders (1996),3.462055070517126
653,Dragonheart (1996),3.219654209494385
656,Eddie (1996),2.8797665369649805
659,Purple Noon (Plein soleil) (1960),3.7115384615384617
660,August (1996),2.9925373134328357
661,James and the Giant Peach (1996),3.2844198634972934
662,Fear (1996),3.253035143769968
663,Kids in the Hall: Brain Candy (1996),3.362005126744517
664,Faithful (1996),3.0495495495495497
